,cell,cyc,soc_label,mode_label,capacity,c1_1_mean_v,c1_2_var_v,c1_3_skew_v,c1_4_kurt_v,c1_5_mean_t,c1_6_delta_t,c1_7_dtdt,c1_8_mean_i,c1_9_var_i,c1_10_ent_v,c1_11_ent_t,c1_12_corr_vi,c1_13_corr_vt,c1_14_de_dq,c1_15_power_var,c2_dis_1,c3_cha_1,c2_dis_2,c3_cha_2,c2_dis_3,c3_cha_3,c2_dis_4,c3_cha_4,c2_dis_5,c3_cha_5,c2_dis_6,c3_cha_6,c2_dis_7,c3_cha_7,c2_dis_8,c3_cha_8,c2_dis_9,c3_cha_9,c2_dis_10,c3_cha_10,c2_dis_11,c3_cha_11,c2_dis_12,c3_cha_12,c2_dis_13,c3_cha_13,c2_dis_14,c3_cha_14,c2_dis_15,c3_cha_15,SOC,Mode,Scenario
14,10-8,6,-2,0,1.1829092444444445,3.246217966079712,0.0011242947075515985,5.475061278338655,37.31601883581379,25.0,0.0,0.0,2.2003612518310547,9.232082653909401e-09,-91.10978977140776,-23.02572594687052,-0.05254908837159221,0.0,3.2436240492719985,0.005440921988338232,-0.0005626294296234846,0.0,9.004365892906208e-06,0.0,5.1939048717031255e-05,0.0,157.99530029296875,0.0,0.0,0.0,1.1478907606336806,0.0,0.3538914320203993,0.0,-0.920525848865509,0.0,24.1036376953125,0.0,0.9157113646457188,0.0,0.0,0.0,0.03242643177509308,0.0,853.5222343075119,0.0,-0.19838442472710027,0.0,3.2342554193945205,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
15,10-8,7,-2,0,1.1829066222222222,3.246471881866455,0.0011289092944934964,5.48044713535018,37.46060586292343,25.0,0.0,0.0,2.200331687927246,9.564295133657197e-09,-90.30147710555663,-23.02572594687052,-0.13472198358956766,0.0,3.2438694286605596,0.00545879453420639,-0.0005652154795825481,0.0,9.155222869594581e-06,0.0,5.246077853371389e-05,0.0,158.54759216308594,0.0,0.0,0.0,1.1479631890190973,0.0,0.3538869900173611,0.0,-0.9247636198997498,0.0,24.50751495361328,0.0,0.9153989965190715,0.0,0.0,0.0,0.032806526869535446,0.0,853.5985007626504,0.0,-0.19910857996888126,0.0,3.234465760457803,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
16,10-8,7,-2,0,1.1829066222222222,3.256028175354004,0.0014103164430707693,5.183237924654165,30.175090290942144,25.0,0.0,0.0,2.2003350257873535,9.234599751550832e-09,-108.86776359497114,-23.02572594687052,-0.20896660647702034,0.0,3.25225483722012,0.00681652408093214,-0.0008135713869705796,0.0,1.3608382687380072e-05,0.0,7.938155613373965e-05,0.0,101.93109130859375,0.0,0.0,0.0,0.7633128526475694,0.0,0.23470265706380208,0.0,-1.3311054706573486,0.0,36.42811965942383,0.0,0.9195494455502291,0.0,0.0,0.0,0.03176620975136757,0.0,567.5794905639705,0.0,-0.29572547952432493,0.0,3.244071865496457,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
17,10-8,7,-2,0,1.1829066222222222,3.234550952911377,6.898836727486923e-05,-0.038310820733957855,-1.205686917871083,25.0,0.0,0.0,2.2003276348114014,9.715305004931452e-09,-1266.4420167971448,-23.02572594687052,0.014136962212803467,0.0,3.2343733401651815,0.00033426936715841293,-7.324713806156069e-05,0.0,8.062774892181324e-10,0.0,1.6758524838569704e-14,0.0,5.362030029296875,0.0,0.0,0.0,0.7610894097222223,0.0,0.23531278822157117,0.0,-0.11984120309352875,0.0,0.002158286515623331,0.0,0.9913181848355843,0.0,0.0,0.0,0.0019210816826671362,0.0,565.9306981725238,0.0,-0.12068702210868268,0.0,3.2296947212411715,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
18,10-8,8,-2,0,1.1822991999999999,3.2564821243286133,0.0013999567599967122,5.175578340955392,30.052295839475022,25.0,0.0,0.0,2.200371503829956,1.2635239521330277e-08,-109.63649487889482,-23.02572594687052,-0.030464810257982502,0.0,3.252725689276751,0.006776150781661272,-0.0008086359594017267,0.0,1.3328904060472269e-05,0.0,7.832890696590766e-05,0.0,101.40467834472656,0.0,0.0,0.0,0.7634353298611111,0.0,0.23470633612738714,0.0,-1.323011875152588,0.0,35.67985534667969,0.0,0.9199554172858974,0.0,0.0,0.0,0.031126074492931366,0.0,567.652242765562,0.0,-0.29440427370558364,0.0,3.2445790026528813,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
19,10-8,8,-2,0,1.1822991999999999,3.234980821609497,7.079180795699358e-05,-0.033835727508702125,-1.2055499022407155,25.0,0.0,0.0,2.200371026992798,1.4487061328338768e-08,-1245.4322584365682,-23.02572594687052,0.07872787448147411,0.0,3.234798650954852,0.0003440392611082643,-7.428565004374832e-05,0.0,1.078955036426521e-09,0.0,5.270318226280324e-08,0.0,5.467525482177734,0.0,0.0,0.0,0.7612049018012153,0.0,0.2353175523546007,0.0,-0.12153776735067368,0.0,0.002888048067688942,0.0,0.9911969935203926,0.0,0.0,0.0,0.0021412852220237255,0.0,565.994154534033,0.0,-0.1222520765866064,0.0,3.230061374827219,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
20,10-8,8,-2,0,1.1822991999999999,3.2468833923339844,0.0011237196158617735,5.455024788786499,37.15506260974817,25.0,0.0,0.0,2.2003705501556396,1.3473365534366621e-08,-90.5102340156587,-23.02572594687052,-0.020357487399037005,0.0,3.244292269897496,0.0054394896142184734,-0.0005624565528705716,0.0,8.967685062089004e-06,0.0,5.176519334781915e-05,0.0,157.7821502685547,0.0,0.0,0.0,1.1481321885850695,0.0,0.3538929578993056,0.0,-0.9202364087104797,0.0,24.005390167236328,0.0,0.9157186210010736,0.0,0.0,0.0,0.032366521656513214,0.0,853.6944900176092,0.0,-0.19922339588083315,0.0,3.234869984953244,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
21,10-8,9,-2,0,1.1822953777777778,3.2566165924072266,0.0014047522563487291,5.17325669269086,30.051127664660626,25.0,0.0,0.0,2.2003374099731445,1.4296988481987682e-08,-109.32860735776495,-23.02572594687052,0.010844700907404024,0.0,3.252853718276423,0.006801865994930267,-0.0008103895233944058,0.0,1.339693790214369e-05,0.0,7.852638373151422e-05,0.0,101.58589935302734,0.0,0.0,0.0,0.7634533013237847,0.0,0.23470262315538196,0.0,-1.3258941173553467,0.0,35.86207962036133,0.0,0.9197984647973093,0.0,0.0,0.0,0.03144105151295662,0.0,567.6834515379138,0.0,-0.2956977726851416,0.0,3.2446619398148293,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
22,10-8,9,-2,0,1.1822953777777778,3.235017776489258,7.113016908988357e-05,-0.028435140909785224,-1.2147769858451587,25.0,0.0,0.0,2.2003376483917236,1.1519590614739172e-08,-1245.4322584365682,-23.02572594687052,-0.021137489303897788,0.0,3.23483649027164,0.00034422610769979656,-7.428565004374832e-05,0.0,8.608743162774601e-10,0.0,5.2703075681392875e-08,0.0,5.453025817871094,0.0,0.0,0.0,0.7612018500434028,0.0,0.23531385633680554,0.0,-0.12153956294059753,0.0,0.002304398687556386,0.0,0.9911969935203926,0.0,0.0,0.0,0.0023410797584801912,0.0,566.0092869274006,0.0,-0.12255051090766059,0.0,3.2300863016038326,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
23,10-8,9,-2,0,1.1822953777777778,3.246978521347046,0.0011283779749646783,5.448459768651333,37.10914402519309,25.0,0.0,0.0,2.2003417015075684,1.1906665875471845e-08,-90.2589570698981,-23.02572594687052,-0.011631422045509644,0.0,3.2443823824678018,0.0054625035263597965,-0.0005636205314658582,0.0,9.013336239149794e-06,0.0,5.189569856156595e-05,0.0,158.07693481445312,0.0,0.0,0.0,1.1481490071614584,0.0,0.35388831244574653,0.0,-0.9221502542495728,0.0,24.127674102783203,0.0,0.91556239134721,0.0,0.0,0.0,0.03268140181899071,0.0,853.7296492256952,0.0,-0.20003052030617363,0.0,3.2349169808278866,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
24,10-8,10,-2,0,1.1816884,3.25653338432312,0.0013951468281447887,5.162335735390696,29.945378347398226,25.0,0.0,0.0,2.2003448009490967,8.118862027117757e-09,-108.4274695252682,-23.02572594687052,-0.04154877591550862,0.0,3.2527863837442457,0.006752627901732922,-0.0008077278034761548,0.0,1.3265959751151968e-05,0.0,7.803947664797306e-05,0.0,101.15091705322266,0.0,0.0,0.0,0.7634401448567708,0.0,0.2347034369574653,0.0,-1.3215373754501343,0.0,35.51142120361328,0.0,0.9200269935451029,0.0,0.0,0.0,0.03097565285861492,0.0,567.6697833949447,0.0,-0.29540364064661284,0.0,3.244590480761558,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
25,10-8,10,-2,0,1.1816884,3.23492169380188,7.151965837692842e-05,-0.0258804032438022,-1.2125960328500907,25.0,0.0,0.0,2.200369119644165,9.590685579041747e-09,-1228.3284804696805,-23.02572594687052,-0.23781518322306308,0.0,3.2347395538251975,0.00034357179538346827,-7.506531255785376e-05,0.0,9.78336966994675e-10,0.0,-1.0528058425052222e-07,0.0,5.490527153015137,0.0,0.0,0.0,0.7611901177300348,0.0,0.2353172810872396,0.0,-0.12281382083892822,0.0,0.002618847880512476,0.0,0.9911046054342109,0.0,0.0,0.0,0.002201032591983676,0.0,565.9841044924509,0.0,-0.12288273777157227,0.0,3.229976875803016,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
26,10-8,10,-2,0,1.1816884,3.246885299682617,0.0011223797919228673,5.4282801462012875,36.89509694965352,25.0,0.0,0.0,2.200359344482422,8.403713280813463e-09,-90.35591953447141,-23.02572594687052,-0.13682586673682,0.0,3.244300313406587,0.005428076256066561,-0.0005618536961264908,0.0,8.925601832743268e-06,0.0,5.157391569809988e-05,0.0,157.429931640625,0.0,0.0,0.0,1.1481292046440972,0.0,0.35389116075303817,0.0,-0.9192575216293335,0.0,23.89279556274414,0.0,0.9157894744661548,0.0,0.0,0.0,0.03241627290844917,0.0,853.7011121621738,0.0,-0.20006152093336746,0.0,3.2348220605378715,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
27,10-8,11,-2,0,1.1816775333333334,3.2465710639953613,0.0011288481764495373,5.45283116956339,37.21462209051396,25.0,0.0,0.0,2.200343132019043,7.237858312691969e-09,-90.13396590796573,-23.02572594687052,0.027064338575008985,0.0,3.243972866393101,0.005466483533382416,-0.0005646983627229929,0.0,9.142208909906913e-06,0.0,5.24607821716927e-05,0.0,158.31411743164062,0.0,0.0,0.0,1.1480049641927084,0.0,0.35388858371310766,0.0,-0.9239048957824707,0.0,24.472501754760742,0.0,0.9154770530565679,0.0,0.0,0.0,0.032646600157022476,0.0,853.6212452928338,0.0,-0.2002012274065298,0.0,3.234499139478803,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
28,10-8,11,-2,0,1.1816775333333334,3.256209135055542,0.0014054715866222978,5.177268248602753,30.143316688123974,25.0,0.0,0.0,2.2003445625305176,8.118840710835684e-09,-109.02101243734373,-23.02572594687052,0.01755835269584313,0.0,3.2524431147781026,0.006805498618632555,-0.0008127923356369138,0.0,1.3589254194812384e-05,0.0,7.92235805420205e-05,0.0,101.74359893798828,0.0,0.0,0.0,0.7633595784505208,0.0,0.2347034369574653,0.0,-1.329811930656433,0.0,36.376670837402344,0.0,0.919627855998623,0.0,0.0,0.0,0.031586017459630966,0.0,567.609873412152,0.0,-0.2962862539556424,0.0,3.244230082265528,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
29,10-8,11,-2,0,1.1816775333333334,3.2345869541168213,7.088676647981629e-05,-0.02223402667589038,-1.2070889443366293,25.0,0.0,0.0,2.2003376483917236,7.816262304061183e-09,-1250.4653960135022,-23.02572594687052,-0.050601964582190406,0.0,3.2344058682042593,0.0003427403571549803,-7.402618211926892e-05,0.0,8.941483664592909e-10,0.0,-1.2555334549801955e-10,0.0,5.464999675750732,0.0,0.0,0.0,0.7611004638671875,0.0,0.23531383938259548,0.0,-0.12111520022153854,0.0,0.0023935148492455482,0.0,0.9912266603208291,0.0,0.0,0.0,0.001961183501407504,0.0,565.9337814158131,0.0,-0.12234230847340632,0.0,3.2296634534489423,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
30,10-8,12,-2,0,1.1816839333333333,3.246603488922119,0.0011291337432339787,5.464026789765406,37.35020708356839,25.0,0.0,0.0,2.2003285884857178,1.3788404196191095e-08,-89.73084437016676,-23.02572594687052,0.09335552040760711,0.0,3.2440025281806033,0.005472172051668167,-0.00056521559599787,0.0,9.163663889921736e-06,0.0,5.246077853371389e-05,0.0,158.4705810546875,0.0,0.0,0.0,1.148007541232639,0.0,0.35388614230685767,0.0,-0.9247276782989502,0.0,24.526830673217773,0.0,0.9153989965190715,0.0,0.0,0.0,0.03316625580191612,0.0,853.6347099043381,0.0,-0.20002959036522963,0.0,3.2345420498250506,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
31,10-8,12,-2,0,1.1816839333333333,3.2346513271331787,7.172633922891691e-05,-0.02385061604835211,-1.2115710053837039,25.0,0.0,0.0,2.2003228664398193,1.6931258173258357e-08,-1227.2826491283492,-23.02572594687052,0.11780005434778804,0.0,3.234465600998445,0.0003492777468636632,-7.506530528189614e-05,0.0,7.600332585511183e-10,0.0,2.1043570086476393e-07,0.0,5.596027374267578,0.0,0.0,0.0,0.7611102973090278,0.0,0.23531253390842014,0.0,-0.12281616032123566,0.0,0.002034625969827175,0.0,0.9911046054342109,0.0,0.0,0.0,0.002081060316413641,0.0,565.9480688102644,0.0,-0.12306788563075514,0.0,3.229698977766588,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
32,10-8,12,-2,0,1.1816839333333333,3.2562501430511475,0.0014053412014618516,5.191923274134939,30.280461027841547,25.0,0.0,0.0,2.2003371715545654,9.667847855610034e-09,-108.86776359497114,-23.02572594687052,0.06414232619053921,0.0,3.2524805784848,0.006807561032474041,-0.0008135714451782405,0.0,1.3621222933579702e-05,0.0,7.92235805420205e-05,0.0,101.84458923339844,0.0,0.0,0.0,0.7633656141493056,0.0,0.2347025892469618,0.0,-1.3310500383377075,0.0,36.457584381103516,0.0,0.9195494455502291,0.0,0.0,0.0,0.0322657935321331,0.0,567.6182709474608,0.0,-0.2953270679890122,0.0,3.2443097764762903,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
33,10-8,13,-2,0,1.181070511111111,3.256178140640259,0.0014113096985965967,5.205389763983297,30.459898912209667,25.0,0.0,0.0,2.2003400325775146,8.237604376404306e-09,-108.36073042878358,-23.02572594687052,-0.20342347768352417,0.0,3.252395730248702,0.006822207011282444,-0.000817207561340183,0.0,1.3896516975364648e-05,0.0,8.043420530157164e-05,0.0,102.26095581054688,0.0,0.0,0.0,0.7633475748697917,0.0,0.23470316569010416,0.0,-1.3370451927185059,0.0,37.199344635009766,0.0,0.9192881324044114,0.0,0.0,0.0,0.032005809247493744,0.0,567.6028312491554,0.0,-0.29567798492868547,0.0,3.244223907504296,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
34,10-8,13,-2,0,1.181070511111111,3.2347960472106934,6.89657754264772e-05,-0.02321512211586031,-1.2064569722553016,25.0,0.0,0.0,2.2003300189971924,4.6892791871755435e-09,-1267.714306768329,-23.02572594687052,0.28683919125192386,0.0,3.2346152917458646,0.00033626568620093167,-7.421028567478061e-05,0.0,9.34767263593983e-10,0.0,4.8506385269108526e-14,0.0,5.314501762390137,0.0,0.0,0.0,0.7512621392144098,0.0,0.2322570292154948,0.0,-0.12141678482294083,0.0,0.002502254443243146,0.0,0.9913190597846366,0.0,0.0,0.0,0.0018812179332599044,0.0,558.6221136005779,0.0,-0.12223780832432707,0.0,3.2299397420714473,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
35,10-8,13,-2,0,1.181070511111111,3.2467873096466064,0.001135676633566618,5.49210383695111,37.58851739968312,25.0,0.0,0.0,2.200331687927246,7.779095589910412e-09,-90.17847748316002,-23.02572594687052,-0.09825823502433988,0.0,3.2441582453285895,0.005493692588061094,-0.0005720430053770542,0.0,9.426757060282398e-06,0.0,5.36228071723599e-05,0.0,157.58694458007812,0.0,0.0,0.0,1.1381510416666667,0.0,0.35083092583550346,0.0,-0.9359281659126282,0.0,25.23430824279785,0.0,0.9152241695933945,0.0,0.0,0.0,0.03304646164178848,0.0,846.3024072691999,0.0,-0.2011244409382828,0.0,3.2347619883074326,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
36,10-8,14,-2,0,1.1810779333333334,3.2561705112457275,0.0013869025278836489,5.180432787443792,30.15451050620721,25.0,0.0,0.0,2.2003397941589355,7.311700578327418e-09,-108.58147863764577,-23.02572594687052,-0.17326257093170772,0.0,3.2524291780015147,0.006706603802740574,-0.0008073376957327127,0.0,1.3357975149119738e-05,0.0,7.84341391408816e-05,0.0,101.05777740478516,0.0,0.0,0.0,0.7633547634548611,0.0,0.23470296223958334,0.0,-1.3209545612335205,0.0,35.762969970703125,0.0,0.9200987244460928,0.0,0.0,0.0,0.031086137518286705,0.0,567.6086624547553,0.0,-0.2938611121156239,0.0,3.2442892335691447,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
