Epoch	Train_Total	Train_Data	Train_PI	Val_Loss	Epoch_Time(s)
0072	0.000165	0.000161	0.000000	0.000102	71.9580
0073	0.000156	0.000156	0.000000	0.000092	72.5494
0074	0.000156	0.000155	0.000000	0.000093	72.3268
0075	0.000157	0.000156	0.000000	0.000102	72.1928
0076	0.000157	0.000156	0.000000	0.000094	72.2801
0077	0.000157	0.000156	0.000000	0.000095	72.5617
0078	0.000157	0.000155	0.000000	0.000094	72.0559
0079	0.000156	0.000155	0.000000	0.000093	72.2434
0080	0.000156	0.000155	0.000000	0.000091	72.6969
0081	0.000157	0.000155	0.000000	0.000093	74.3673
0082	0.000156	0.000155	0.000000	0.000093	72.8145
0083	0.000156	0.000155	0.000000	0.000097	71.5912
0084	0.000156	0.000154	0.000000	0.000093	71.9487
0085	0.000156	0.000154	0.000000	0.000093	72.6979
0086	0.000155	0.000154	0.000000	0.000093	72.2466
0087	0.000155	0.000154	0.000000	0.000092	72.6035
0088	0.000154	0.000153	0.000000	0.000091	72.4258
0089	0.000155	0.000154	0.000000	0.000092	72.2513
0090	0.000155	0.000154	0.000000	0.000092	72.5281
0091	0.000155	0.000154	0.000000	0.000095	71.7495
0092	0.000155	0.000153	0.000000	0.000091	71.6984
0093	0.000154	0.000153	0.000000	0.000091	71.8651
0094	0.000154	0.000153	0.000000	0.000094	71.6657
0095	0.000154	0.000153	0.000000	0.000093	71.8043
0096	0.000154	0.000153	0.000000	0.000093	71.6448
0097	0.000149	0.000149	0.000000	0.000092	71.7662
0098	0.000150	0.000150	0.000000	0.000092	71.4932
0099	0.000150	0.000150	0.000000	0.000090	71.4551
0100	0.000150	0.000149	0.000000	0.000094	71.5088
0101	0.000150	0.000149	0.000000	0.000090	71.5402
0102	0.000150	0.000150	0.000000	0.000091	71.5633
0103	0.000149	0.000149	0.000000	0.000091	71.4332
0104	0.000150	0.000149	0.000000	0.000089	72.4434
0105	0.000150	0.000149	0.000000	0.000093	72.3333
0106	0.000149	0.000149	0.000000	0.000089	71.7654
0107	0.000149	0.000149	0.000000	0.000091	71.3498
0108	0.000149	0.000149	0.000000	0.000090	72.0790
0109	0.000149	0.000149	0.000000	0.000090	71.8003
0110	0.000149	0.000149	0.000000	0.000090	71.8695
0111	0.000149	0.000149	0.000000	0.000090	71.5070
0112	0.000149	0.000148	0.000000	0.000094	71.4924
0113	0.000149	0.000149	0.000000	0.000090	72.1194
0114	0.000149	0.000148	0.000000	0.000092	72.0883
0115	0.000148	0.000148	0.000000	0.000090	72.0283
0116	0.000149	0.000148	0.000000	0.000091	71.5892
0117	0.000149	0.000148	0.000000	0.000090	71.6813
0118	0.000148	0.000148	0.000000	0.000092	71.7288
0119	0.000148	0.000148	0.000000	0.000090	71.9894
0120	0.000148	0.000148	0.000000	0.000091	71.7896
0121	0.000148	0.000148	0.000000	0.000089	71.5218
0122	0.000148	0.000147	0.000000	0.000090	71.4100
0123	0.000147	0.000147	0.000000	0.000089	71.6887
0124	0.000146	0.000146	0.000000	0.000088	71.8308
0125	0.000146	0.000146	0.000000	0.000089	71.3287
0126	0.000146	0.000146	0.000000	0.000089	71.3298
0127	0.000146	0.000146	0.000000	0.000091	71.3612
0128	0.000147	0.000147	0.000000	0.000088	71.6194
0129	0.000146	0.000146	0.000000	0.000089	71.7906
0130	0.000146	0.000146	0.000000	0.000089	72.1139
0131	0.000146	0.000146	0.000000	0.000090	72.6058
0132	0.000146	0.000146	0.000000	0.000090	71.3597
0133	0.000147	0.000146	0.000000	0.000090	71.7678
0134	0.000146	0.000146	0.000000	0.000089	71.5388
0135	0.000146	0.000146	0.000000	0.000089	71.3572
0136	0.000146	0.000146	0.000000	0.000089	72.0245
0137	0.000146	0.000146	0.000000	0.000089	72.4912
0138	0.000146	0.000145	0.000000	0.000091	71.7277
0139	0.000145	0.000145	0.000000	0.000088	71.7441
0140	0.000146	0.000146	0.000000	0.000091	72.2861
0141	0.000146	0.000146	0.000000	0.000089	71.2981
0142	0.000146	0.000146	0.000000	0.000090	71.4946
0143	0.000146	0.000146	0.000000	0.000090	71.7106
0144	0.000146	0.000146	0.000000	0.000091	71.7298
0145	0.000145	0.000145	0.000000	0.000089	71.9287
0146	0.000145	0.000145	0.000000	0.000088	71.7994
0147	0.000145	0.000145	0.000000	0.000088	72.4287
0148	0.000145	0.000145	0.000000	0.000090	71.3922
0149	0.000145	0.000145	0.000000	0.000089	71.5415
0150	0.000144	0.000144	0.000000	0.000089	71.5602
0151	0.000145	0.000145	0.000000	0.000088	71.8825
0152	0.000145	0.000145	0.000000	0.000088	71.5399
0153	0.000145	0.000145	0.000000	0.000089	71.6447
0154	0.000145	0.000145	0.000000	0.000089	71.5529
0155	0.000144	0.000144	0.000000	0.000089	72.8406
0156	0.000144	0.000144	0.000000	0.000089	72.4697
0157	0.000144	0.000144	0.000000	0.000089	71.4473
0158	0.000144	0.000144	0.000000	0.000088	71.7922
0159	0.000144	0.000144	0.000000	0.000089	71.8230
0160	0.000145	0.000145	0.000000	0.000089	71.9120
0161	0.000144	0.000144	0.000000	0.000088	71.7857
0162	0.000145	0.000145	0.000000	0.000088	71.4224
0163	0.000145	0.000145	0.000000	0.000091	71.3631
0164	0.000144	0.000144	0.000000	0.000088	71.7352
0165	0.000145	0.000145	0.000000	0.000088	71.4266
0166	0.000144	0.000144	0.000000	0.000088	71.7417
0167	0.000145	0.000145	0.000000	0.000089	71.9950
0168	0.000145	0.000145	0.000000	0.000088	71.3563
0169	0.000144	0.000144	0.000000	0.000090	72.0644
0170	0.000144	0.000144	0.000000	0.000088	71.9132
0171	0.000144	0.000144	0.000000	0.000089	71.3833
0172	0.000144	0.000144	0.000000	0.000088	71.1922
0173	0.000145	0.000144	0.000000	0.000089	63.0020
0174	0.000145	0.000145	0.000000	0.000088	62.9165
0175	0.000144	0.000144	0.000000	0.000088	62.8271
0176	0.000144	0.000144	0.000000	0.000090	63.8447
0177	0.000144	0.000144	0.000000	0.000089	73.0582
0178	0.000144	0.000144	0.000000	0.000088	74.9110
0179	0.000144	0.000144	0.000000	0.000088	73.8001
0180	0.000144	0.000144	0.000000	0.000088	73.7696
0181	0.000143	0.000143	0.000000	0.000088	73.2145
0182	0.000144	0.000144	0.000000	0.000088	76.1228
