cell_id,cycle,feature,outlier_removed,interpolated_count,"outlier_details_(idx,val)",nan_indices,outlier_details
b1c0,72,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,73,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,74,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,75,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,77,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,79,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,80,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,81,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,82,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,83,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,84,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,86,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,88,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,92,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,94,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,95,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,98,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,100,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,104,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,106,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,107,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,108,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,111,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,112,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,113,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,116,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,118,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,120,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,122,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,126,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,127,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,129,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,130,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,134,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,136,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,140,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,141,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,142,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,144,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,146,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,147,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,149,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,150,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,151,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,152,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,157,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,161,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,165,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,167,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,171,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,174,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,179,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,185,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,188,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,194,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,196,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,197,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,198,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,200,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,201,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,202,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,203,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,205,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,207,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,208,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,209,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,210,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,211,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,213,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,214,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,216,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,218,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,222,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,223,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,225,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,226,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,228,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,231,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,232,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,235,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,236,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,239,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,241,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,242,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,243,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,244,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,246,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,247,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,248,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,250,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,256,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,257,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,259,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,260,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,262,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,264,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,266,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,267,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,268,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,269,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,272,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,273,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,275,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,276,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,277,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,281,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,282,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,283,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,284,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,290,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,291,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,297,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,301,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,302,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,303,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,305,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,306,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,308,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,312,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,317,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,318,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,324,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,327,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,331,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,332,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,333,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,334,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,335,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,341,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,343,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,344,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,345,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,348,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,349,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,350,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,355,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,356,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,357,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,359,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,360,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,361,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,363,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,365,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,367,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,371,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,372,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,373,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,374,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,376,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,378,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,381,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,385,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,386,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,387,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,391,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,393,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,394,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,395,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,399,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,403,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,404,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,405,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,407,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,408,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,414,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,416,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,417,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,418,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,421,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,427,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,428,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,433,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,434,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,435,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,440,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,441,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,443,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,451,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,453,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,455,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,457,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,460,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,461,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,468,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,469,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,471,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,472,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,475,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,477,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,481,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,484,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,487,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,493,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,499,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,501,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,502,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,506,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,508,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,512,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,513,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,514,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,515,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,518,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,521,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,522,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,528,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,530,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,531,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,532,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,534,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,548,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,549,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,550,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,553,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,554,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,558,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,562,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,568,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,571,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,576,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,578,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,579,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,581,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,584,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,585,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,591,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,597,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,598,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,599,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,600,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,603,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,604,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,606,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,611,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,612,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,619,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,620,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,623,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,628,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,631,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,634,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,639,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,641,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,643,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,648,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,650,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,651,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,652,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,653,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,656,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,657,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,658,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,660,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,664,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,665,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,667,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,670,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,672,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,674,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,675,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,676,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,677,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,679,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,680,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,681,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,684,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,685,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,688,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,690,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,693,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,694,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,695,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,700,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,701,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,704,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,705,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,706,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,710,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,716,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,717,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
b1c0,720,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
