cell_id,cycle,feature,outlier_removed,interpolated_count,"outlier_details_(idx,val)",nan_indices,outlier_details
1-4,27,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,33,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,36,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,37,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,40,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1081,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1082,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1083,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1084,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1086,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1087,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1088,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1089,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1090,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1091,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1092,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1093,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1094,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1095,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1096,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1097,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1098,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1099,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1100,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1101,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1102,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1103,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1104,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1105,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1106,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1107,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1108,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1109,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1110,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1111,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1112,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1113,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1114,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1115,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1116,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1117,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1118,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1119,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1120,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1121,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1122,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1123,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1124,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1125,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1126,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1127,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1128,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1129,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1130,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1131,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1132,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1135,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1136,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1138,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1142,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1143,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1144,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1146,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1159,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-4,1496,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,2,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,3,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,4,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,5,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,6,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,7,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,8,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,9,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,358,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,990,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1598,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1600,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1601,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1602,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1603,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1604,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1605,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1606,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1607,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1608,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1609,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1610,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1611,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1612,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1613,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1614,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1615,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1616,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1617,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1618,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1619,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1620,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1621,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1622,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1623,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1624,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1625,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1626,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1627,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1628,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1629,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1630,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1631,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1632,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1633,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1634,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1635,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1636,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1637,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1638,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1639,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1640,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1641,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1642,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1643,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1644,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1645,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1646,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1647,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1648,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1649,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1650,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1651,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1652,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1653,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1654,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1655,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1656,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1657,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1658,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1659,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1660,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1661,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1662,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1663,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1664,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1665,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1666,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1667,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1668,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1669,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1670,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1671,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1672,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1673,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1674,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1675,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1676,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1677,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1678,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1679,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1680,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1681,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1682,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1683,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1684,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1685,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1686,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1687,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1688,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1689,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1690,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1691,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1692,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1693,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1694,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1695,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1696,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1697,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1698,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1699,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
1-5,1700,GLOBAL_REMOVAL,1,0.0,Cycle removed by removal_index.csv,,
